id_student,code_module,code_presentation,precision,recall,f1
68417,DDD,2014J,0.2,0.14814814814814814,0.1702127659574468
69491,DDD,2013B,0.0,0.0,0.0
69703,CCC,2014B,0.05,0.0625,0.05555555555555556
70011,AAA,2014J,0.5,0.5,0.5
70214,EEE,2013J,0.35,0.5833333333333334,0.4375
70381,CCC,2014B,0.0,0.0,0.0
70464,AAA,2013J,0.05,0.07692307692307693,0.060606060606060615
70495,CCC,2014J,0.4,0.2857142857142857,0.3333333333333333
70495,FFF,2013J,0.15,0.06818181818181818,0.09374999999999999
70537,EEE,2014B,0.35,0.5833333333333334,0.4375
70569,BBB,2014J,0.15,0.13043478260869565,0.13953488372093023
70608,BBB,2013B,0.15,0.6,0.24
71159,FFF,2014J,0.5,0.2564102564102564,0.3389830508474576
71209,DDD,2013J,0.15,0.23076923076923078,0.18181818181818185
71252,FFF,2013J,0.75,0.30612244897959184,0.43478260869565216
71361,AAA,2013J,0.25,0.2631578947368421,0.25641025641025644
71504,BBB,2014J,0.25,0.22727272727272727,0.23809523809523808
71578,FFF,2013B,0.35,0.30434782608695654,0.3255813953488372
71676,DDD,2014J,0.2,0.10256410256410256,0.13559322033898302
71723,CCC,2014J,0.0,0.0,0.0
72114,FFF,2014B,0.6,0.19672131147540983,0.2962962962962963
72400,BBB,2014B,0.25,0.20833333333333334,0.22727272727272727
72609,CCC,2014J,0.25,0.14705882352941177,0.18518518518518517
72693,FFF,2013B,0.35,0.16666666666666666,0.22580645161290322
72864,FFF,2013J,0.65,0.35135135135135137,0.456140350877193
73019,DDD,2014J,0.0,0.0,0.0
73489,BBB,2013J,0.3,0.3333333333333333,0.3157894736842105
74113,FFF,2013B,0.05,0.2,0.08000000000000002
74165,FFF,2014J,0.35,0.35,0.35
74372,AAA,2013J,0.1,0.4,0.16000000000000003
74502,DDD,2013J,0.1,0.08333333333333333,0.0909090909090909
74521,FFF,2014B,0.55,0.3235294117647059,0.4074074074074075
74585,BBB,2013J,0.1,0.1111111111111111,0.10526315789473685
74695,BBB,2013B,0.25,0.2631578947368421,0.25641025641025644
74734,BBB,2013B,0.0,0.0,0.0
75091,AAA,2013J,0.6,0.631578947368421,0.6153846153846154
75107,FFF,2014J,0.75,0.2,0.31578947368421056
75255,AAA,2014J,0.2,0.4,0.26666666666666666
75399,BBB,2013B,0.15,0.17647058823529413,0.16216216216216214
75427,DDD,2014J,0.2,0.16666666666666666,0.1818181818181818
75454,CCC,2014B,0.2,0.19047619047619047,0.1951219512195122
76081,DDD,2014J,0.05,0.058823529411764705,0.05405405405405405
76579,EEE,2014J,0.4,0.5714285714285714,0.47058823529411764
76949,CCC,2014J,0.3,0.13043478260869565,0.18181818181818182
77367,AAA,2013J,0.05,0.1111111111111111,0.06896551724137932
77692,FFF,2014J,0.6,0.32432432432432434,0.4210526315789474
77744,FFF,2013J,0.2,0.2222222222222222,0.2105263157894737
77763,DDD,2013B,0.05,0.03125,0.038461538461538464
77995,FFF,2014J,0.15,0.375,0.21428571428571425
77998,FFF,2013B,0.15,0.5,0.23076923076923075
77998,FFF,2014B,0.7,0.2857142857142857,0.40579710144927533
78170,DDD,2013J,0.15,0.1875,0.16666666666666663
78645,BBB,2013B,0.0,0.0,0.0
79261,FFF,2013J,0.75,0.30612244897959184,0.43478260869565216
79403,AAA,2014J,0.15,1.0,0.2608695652173913
79461,CCC,2014B,0.1,0.125,0.11111111111111112
79610,FFF,2014J,0.1,0.14285714285714285,0.11764705882352941
80329,CCC,2014J,0.25,0.2,0.22222222222222224
80329,DDD,2014J,0.0,0.0,0.0
80358,EEE,2014J,0.45,0.5625,0.5
80438,FFF,2014J,0.6,0.35294117647058826,0.4444444444444445
80448,GGG,2013J,0.3,0.4,0.34285714285714286
80491,CCC,2014J,0.0,0.0,0.0
80717,BBB,2013J,0.5,0.2777777777777778,0.35714285714285715
80745,FFF,2013B,0.1,0.16666666666666666,0.125
80775,DDD,2014J,0.1,0.08333333333333333,0.0909090909090909
80868,CCC,2014J,0.15,0.08823529411764706,0.11111111111111112
